CookerStat, GenerateAssetRegistry=173.595703, Initialize=174.252396, GetCookedIniVersionStrings=0.089500, CacheIniVersionStringsMap=0.007998, GetCurrentIniVersionStrings=28.671797, IniSettingsOutOfDate=78.852898, InitializeSandbox=54.274502, SavingAssetRegistry=151.963608, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, AllOfLoadPackage_Duration=3.951289ms, AllOfLoadPackage_HitCount=221, ResolveRedirectors_Duration=638.965689ms, ResolveRedirectors_HitCount=221, CacheForCookedPlatformData_Duration=15.079301ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=5.207200ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=40.216487ms, SavePackageCacheForCookedPlatformData_HitCount=159, SaveCookedPackage_Duration=2712.273564ms, SaveCookedPackage_HitCount=158, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_11, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions01/Shading/ConvertFromDiffSpec.uasset, FlushAsyncLoading=0.005700, FlushStreamingFunc=0.001699, BlockTillAllRequestsFinished=0.002101, ResetLoadersForSaveUnMarkAllObjects=0.136402, TagPackageExports=0.117801, BeginCacheForCookedPlatformData=0.003900, SerializeImports=0.218298, GatherLocalizableTextData=0.001803, MarkNames=0.008799, SerializeSummary=0.007700, SerializeNames=0.035699, SerializeGatherableTextData=0.000998, BuildExportMap=0.041902, SortExportsNonSeekfree=0.094600, SortExportsSeekfreeConstructor=0.006799, SortExportsSeekfreeInner=0.411600, SortExportsSeekfree=0.002101, BuildDependencyMap=0.022199, SerializeImportMap=0.003099, SerializeExportMap=0.006102, SerializeDependencyMap=0.002600, SerializeStringAssetReferenceMap=0.000998, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.006702, SerializeExports=0.093799, SerializeBulkData=0.003099, AsyncWrite=0.076197, UnaccountedTime=0.138901, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_12, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/WorldGridMaterial.uasset, FlushAsyncLoading=0.006299, FlushStreamingFunc=0.001900, BlockTillAllRequestsFinished=0.002101, ResetLoadersForSaveUnMarkAllObjects=0.245199, TagPackageExports=9.113003, BeginCacheForCookedPlatformData=0.011697, SerializeImports=9.865999, GatherLocalizableTextData=0.003103, MarkNames=0.017099, SerializeSummary=0.011999, SerializeNames=0.229601, SerializeGatherableTextData=0.001598, BuildExportMap=0.081103, SortExportsNonSeekfree=0.243198, SortExportsSeekfreeConstructor=0.015300, SortExportsSeekfreeInner=11.053201, SortExportsSeekfree=0.003401, BuildDependencyMap=0.028599, SerializeImportMap=0.006098, SerializeExportMap=0.010502, SerializeDependencyMap=0.004202, SerializeStringAssetReferenceMap=0.001099, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017002, SerializeExports=29.580898, SerializeBulkData=0.007801, AsyncWrite=5.145699, UnaccountedTime=0.258200, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_13, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions01/Opacity/CameraDepthFade.uasset, FlushAsyncLoading=0.013702, FlushStreamingFunc=0.003900, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.297401, TagPackageExports=0.128899, BeginCacheForCookedPlatformData=0.004899, SerializeImports=0.244502, GatherLocalizableTextData=0.002399, MarkNames=0.012100, SerializeSummary=0.009302, SerializeNames=0.068597, SerializeGatherableTextData=0.001401, BuildExportMap=0.078000, SortExportsNonSeekfree=0.085499, SortExportsSeekfreeConstructor=0.007700, SortExportsSeekfreeInner=0.460699, SortExportsSeekfree=0.001803, BuildDependencyMap=0.016898, SerializeImportMap=0.003699, SerializeExportMap=0.006001, SerializeDependencyMap=0.003397, SerializeStringAssetReferenceMap=0.001002, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008598, SerializeExports=0.105500, SerializeBulkData=0.003502, AsyncWrite=0.072598, UnaccountedTime=0.090800, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_14, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/T_Default_Material_Grid_M.uasset, FlushAsyncLoading=0.009999, FlushStreamingFunc=0.003200, BlockTillAllRequestsFinished=0.003502, ResetLoadersForSaveUnMarkAllObjects=0.295799, TagPackageExports=0.050001, BeginCacheForCookedPlatformData=0.002600, SerializeImports=0.037398, GatherLocalizableTextData=0.001602, MarkNames=0.002399, SerializeSummary=0.007197, SerializeNames=0.012301, SerializeGatherableTextData=0.000801, BuildExportMap=0.007100, SortExportsNonSeekfree=0.002399, SortExportsSeekfreeConstructor=0.006299, SortExportsSeekfreeInner=0.131302, SortExportsSeekfree=0.000998, BuildDependencyMap=0.004500, SerializeImportMap=0.001900, SerializeExportMap=0.001401, SerializeDependencyMap=0.001300, SerializeStringAssetReferenceMap=0.000801, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009999, SerializeExports=0.029303, SerializeBulkData=0.121299, AsyncWrite=0.263199, UnaccountedTime=0.182498, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_15, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/T_Default_Material_Grid_N.uasset, FlushAsyncLoading=0.007398, FlushStreamingFunc=0.001602, BlockTillAllRequestsFinished=0.001799, ResetLoadersForSaveUnMarkAllObjects=0.179101, TagPackageExports=0.054799, BeginCacheForCookedPlatformData=0.002701, SerializeImports=0.039898, GatherLocalizableTextData=0.001602, MarkNames=0.003200, SerializeSummary=0.007797, SerializeNames=0.018802, SerializeGatherableTextData=0.001099, BuildExportMap=0.007801, SortExportsNonSeekfree=0.002600, SortExportsSeekfreeConstructor=0.006799, SortExportsSeekfreeInner=0.135001, SortExportsSeekfree=0.001099, BuildDependencyMap=0.004601, SerializeImportMap=0.001799, SerializeExportMap=0.001300, SerializeDependencyMap=0.000898, SerializeStringAssetReferenceMap=0.001099, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.006802, SerializeExports=0.030801, SerializeBulkData=0.013698, AsyncWrite=0.103001, UnaccountedTime=0.201799, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_16, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultDeferredDecalMaterial.uasset, FlushAsyncLoading=0.005901, FlushStreamingFunc=0.001401, BlockTillAllRequestsFinished=0.001900, ResetLoadersForSaveUnMarkAllObjects=0.160597, TagPackageExports=0.999901, BeginCacheForCookedPlatformData=0.018198, SerializeImports=0.845902, GatherLocalizableTextData=0.001900, MarkNames=0.004198, SerializeSummary=0.008501, SerializeNames=0.098199, SerializeGatherableTextData=0.001200, BuildExportMap=0.015501, SortExportsNonSeekfree=0.011101, SortExportsSeekfreeConstructor=0.006400, SortExportsSeekfreeInner=1.195800, SortExportsSeekfree=0.001699, BuildDependencyMap=0.008300, SerializeImportMap=0.004102, SerializeExportMap=0.003397, SerializeDependencyMap=0.002000, SerializeStringAssetReferenceMap=0.001099, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010002, SerializeExports=2.569798, SerializeBulkData=0.006400, AsyncWrite=0.195600, UnaccountedTime=0.139803, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_17, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultDiffuse.uasset, FlushAsyncLoading=0.005603, FlushStreamingFunc=0.001498, BlockTillAllRequestsFinished=0.002000, ResetLoadersForSaveUnMarkAllObjects=0.259202, TagPackageExports=0.072598, BeginCacheForCookedPlatformData=0.002600, SerializeImports=0.036802, GatherLocalizableTextData=0.001300, MarkNames=0.002299, SerializeSummary=0.007302, SerializeNames=0.010300, SerializeGatherableTextData=0.000700, BuildExportMap=0.007097, SortExportsNonSeekfree=0.002403, SortExportsSeekfreeConstructor=0.006497, SortExportsSeekfreeInner=0.126000, SortExportsSeekfree=0.000902, BuildDependencyMap=0.004500, SerializeImportMap=0.001900, SerializeExportMap=0.001200, SerializeDependencyMap=0.000898, SerializeStringAssetReferenceMap=0.001002, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011798, SerializeExports=0.026800, SerializeBulkData=0.293102, AsyncWrite=0.387501, UnaccountedTime=0.187498, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_18, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultLightFunctionMaterial.uasset, FlushAsyncLoading=0.006102, FlushStreamingFunc=0.001699, BlockTillAllRequestsFinished=0.002399, ResetLoadersForSaveUnMarkAllObjects=0.164703, TagPackageExports=0.229202, BeginCacheForCookedPlatformData=0.005700, SerializeImports=0.229400, GatherLocalizableTextData=0.001401, MarkNames=0.002798, SerializeSummary=0.007000, SerializeNames=0.049502, SerializeGatherableTextData=0.000898, BuildExportMap=0.008900, SortExportsNonSeekfree=0.004902, SortExportsSeekfreeConstructor=0.005800, SortExportsSeekfreeInner=0.440899, SortExportsSeekfree=0.001401, BuildDependencyMap=0.004500, SerializeImportMap=0.001602, SerializeExportMap=0.001501, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.000801, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.006597, SerializeExports=0.351802, SerializeBulkData=0.003397, AsyncWrite=0.090398, UnaccountedTime=0.098400, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_19, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultPostProcessMaterial.uasset, FlushAsyncLoading=0.006098, FlushStreamingFunc=0.001799, BlockTillAllRequestsFinished=0.002202, ResetLoadersForSaveUnMarkAllObjects=0.275198, TagPackageExports=0.361901, BeginCacheForCookedPlatformData=0.006400, SerializeImports=0.469100, GatherLocalizableTextData=0.001799, MarkNames=0.012200, SerializeSummary=0.007998, SerializeNames=0.090800, SerializeGatherableTextData=0.001002, BuildExportMap=0.063099, SortExportsNonSeekfree=0.095200, SortExportsSeekfreeConstructor=0.007000, SortExportsSeekfreeInner=1.401700, SortExportsSeekfree=0.026301, BuildDependencyMap=0.029702, SerializeImportMap=0.007000, SerializeExportMap=0.010699, SerializeDependencyMap=0.005297, SerializeStringAssetReferenceMap=0.001300, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013400, SerializeExports=0.660401, SerializeBulkData=0.005603, AsyncWrite=0.128299, UnaccountedTime=0.122402, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
SavePackageTransactionId740206E448FE5B9705B6ACAFFF969024_20, Filename=Z:/GitHub/tempo-tests/Uprojects/ProjectBases/4_11_2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/DefaultTexture.uasset, FlushAsyncLoading=0.013001, FlushStreamingFunc=0.003401, BlockTillAllRequestsFinished=0.003301, ResetLoadersForSaveUnMarkAllObjects=0.237998, TagPackageExports=0.063200, BeginCacheForCookedPlatformData=0.003200, SerializeImports=0.078000, GatherLocalizableTextData=0.002101, MarkNames=0.002801, SerializeSummary=0.008598, SerializeNames=0.012901, SerializeGatherableTextData=0.000902, BuildExportMap=0.007998, SortExportsNonSeekfree=0.002701, SortExportsSeekfreeConstructor=0.007298, SortExportsSeekfreeInner=0.163902, SortExportsSeekfree=0.001200, BuildDependencyMap=0.004899, SerializeImportMap=0.001699, SerializeExportMap=0.001401, SerializeDependencyMap=0.000998, SerializeStringAssetReferenceMap=0.000902, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008602, SerializeExports=0.030797, SerializeBulkData=0.005502, AsyncWrite=0.078499, UnaccountedTime=0.180602, RunGuid=RunID80D69F33486432C9E8E25791AF477F99
